鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
永康區,土地,東灣段407-4地號,2.53,都市：其他:道路用地,,,1150706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,43000,16996,,0.0,0,包含公共設施保留地用地；,RPWOMLPKPHLGFKD27DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區小東路６８９號之９４,9.96,住,,,1150711,土地1建物1車位0,十八層,二十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0810519,119.58,0,0,0,無,有,5500000,45994,,0.0,0,,RPROMLLLPHLGFKD09DA,86.13,0.0,0.0,有,
安南區,土地,本淵段73-11地號,34.98,住,,,1150708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1999999,57176,,0.0,0,政府機關標讓售；,RPPNMLNLPHLGFBD18EA,0.0,0.0,0.0,無,
新營區,土地,太子宮段太子宮小段1791地號,1113.0,,特定農業區,農牧用地,1150716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,2965,,0.0,0,,RPPNMLSLPHLGFDD88EA,0.0,0.0,0.0,無,
柳營區,土地,五軍營段1277地號,522.0,,特定農業區,農牧用地,1150706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,517654,992,,0.0,0,政府機關標讓售；,RPQNMLSLPHLGFDD98EA,0.0,0.0,0.0,無,
安定區,土地,中沙段1490地號,21.23,,一般農業區,交通用地,1150714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,296795,13980,,0.0,0,政府機關標讓售；,RPPNMLSLPHLGFHD66EA,0.0,0.0,0.0,無,
北區,土地,開元段319-12地號,2.9,都市：其他:細部計畫道路用地,,,1150708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,51724,,0.0,0,,RPXNMLTJPHLGFAD56DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區府前路一段３０４巷１５弄９號四樓,38.19,商,,,1150712,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680525,103.72,4,3,3,有,無,7000000,67489,,0.0,0,頂樓加蓋；其他增建；,RPPNMLMKPHLGFAD77DA,85.53,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區武聖路６９巷４０弄３０號九樓之１６,4.84,,,,1150717,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,35.65,1,0,1,有,有,1200000,33661,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOLPHLGFAD58DA,20.82,0.0,3.74,有,
東區,土地,光華段401地號,1.94,商,,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,61856,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLPHLGFCD87DA,0.0,0.0,0.0,無,
白河區,房地(土地+建物),臺南市白河區玉豐里海豐厝８７之５３號,84.5,,鄉村區,乙種建築用地,1150719,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821007,166.18,4,2,3,有,無,2700000,16247,,0.0,0,其他增建；,RPPNMLSLPHLGFED88DA,156.44,0.0,9.74,無,
麻豆區,土地,南寮段703地號,1522.0,,特定農業區,農牧用地,1150705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,1774,,0.0,0,,RPVNMLRKPHLGFFD76DA,0.0,0.0,0.0,無,
麻豆區,土地,南寮段699地號,1328.0,,特定農業區,農牧用地,1150701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2520000,1898,,0.0,0,,RPQNMLKLPHLGFFD28DA,0.0,0.0,0.0,無,
大內區,土地,二重溪段439-3地號,50.0,,鄉村區,乙種建築用地,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,4000,,0.0,0,,RPPNMLOLPHLGFFD58DA,0.0,0.0,0.0,無,
佳里區,土地,塭子內段252地號,114.7,,鄉村區,乙種建築用地,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,616972,5379,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLNKPHLGFGD58DA,0.0,0.0,0.0,無,
七股區,房地(土地+建物),臺南市七股區義合里義合８８號之１６,82.0,,鄉村區,乙種建築用地,1150710,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830214,151.69,4,2,2,有,無,5100000,33621,,0.0,0,,RPQOMLOLPHLGFGD88DA,148.05,0.0,3.64,無,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３８號五樓之１,26.71,,特定農業區,甲種建築用地,1150709,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,125.5,2,2,2,有,有,10000000,88900,坡道平面,28.2,1350000,,RPRNMLNLPHLGFHD88DA,59.88,0.0,6.48,有,
善化區,土地,善昌段422-7地號,8.5,住,,,1150702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1163990,136940,,0.0,0,,RPQNMLOLPHLGFHD88DA,0.0,0.0,0.0,無,024
仁德區,土地,太子段206地號,53.69,住,,,1150708,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2192519,40837,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLOKPHLGFID86DA,0.0,0.0,0.0,無,025
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７２號三樓之１０,13.03,商,,,1150701,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,139.16,3,2,2,有,有,9000000,64674,坡道平面,17.45,0,,RPVOMLLLPHLGFID66DA,69.68,6.18,4.76,有,026
仁德區,房地(土地+建物),臺南市仁德區上崙里德崙路４７３號,623.39,農,,,1150709,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0591000,85.41,6,2,2,有,無,18500000,216602,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQNMLOLPHLGFID98DA,85.41,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號十三樓之２,15.49,商,,,1150718,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,100.87,2,2,1,有,有,14000000,163728,坡道平面,25.44,1650000,,RPRNMLOLPHLGFID09DA,44.77,0.0,4.39,有,
仁德區,土地,二橋段138-3地號,0.96,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11424,0,,0.0,0,協議價購；,RPVNMLRLPHLGFID17DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區五王里中山東路１４８號七樓之１０,8.21,住,,,1150701,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,49.89,3,1,2,有,有,4600000,92203,,0.0,0,夾層；其他增建；,RPVNMLTJPHLGFKD37DA,32.22,2.67,1.43,有,
永康區,土地,東灣段406-2地號,1.63,都市：其他:道路用地,,,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28000,17178,,0.0,0,包含公共設施保留地用地；,RPQOMLPKPHLGFKD66DA,0.0,0.0,0.0,無,
永康區,土地,東灣段406-5地號,3.81,都市：其他:道路用地,,,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,58000,15223,,0.0,0,包含公共設施保留地用地；,RPTOMLPKPHLGFKD96DA,0.0,0.0,0.0,無,
永康區,土地,東灣段406-4地號,2.29,都市：其他:道路用地,,,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,39000,17031,,0.0,0,包含公共設施保留地用地；,RPQOMLLLPHLGFKD98DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號九樓之六,21.76,住,,,1150704,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,149.03,3,2,2,有,無,11300000,90281,坡道平面,54.88,2800000,,RPPNMLTLPHLGFDD98EA,54.81,0.0,5.47,有,
安南區,土地,南興段857-1地號,12.02,都市：其他:主要計畫道路用地,,,1150720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,97001,8070,,0.0,0,協議價購；,RPPNMLKLPHLGFBD77DA,0.0,0.0,0.0,無,
安南區,土地,砂崙段962地號,300.4,,,,1150719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,4993,,0.0,0,,RPSOMLSLPHLGFBD98DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區中華南路二段３０２巷５弄１號三樓,38.09,住,,,1150708,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,89.68,3,2,2,有,無,1500000,16726,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNLPHLGFCD68DA,74.85,0.0,7.63,無,
東區,房地(土地+建物)+車位,臺南市東區林森路一段１５３巷２７弄１號十一樓,21.27,住,,,1150714,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811022,143.64,3,2,2,有,有,6600000,45948,坡道機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLSLPHLGFCD68DA,92.41,1.17,8.85,有,
鹽水區,房地(土地+建物),臺南市鹽水區蔦松路２０１巷９５弄９號,170.0,,特定農業區,甲種建築用地,1150702,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130528,282.62,6,2,5,有,無,16000000,56613,,0.0,0,,RPQNMLRKPHLGFDD68DA,255.06,0.0,27.56,無,
鹽水區,土地,溪洲寮段頂溪洲寮小段202地號,2388.5,,特定農業區,農牧用地,1150723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,628,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLPHLGFDD28DA,0.0,0.0,0.0,無,
東山區,土地,吉貝耍段929地號,1000.0,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1200,,0.0,0,,RPQNMLSLPHLGFED98DA,0.0,0.0,0.0,無,
佳里區,土地,塭子內段252地號,141.13,,鄉村區,乙種建築用地,1150709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,751789,5327,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLNKPHLGFGD68DA,0.0,0.0,0.0,無,
佳里區,土地,區政段510地號,15.02,商,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1786983,118974,,0.0,0,協議價購；,RPUNMLOLPHLGFGD56DA,0.0,0.0,0.0,無,027
佳里區,土地,區政段510地號,15.02,商,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1786983,118974,,0.0,0,協議價購；,RPVNMLOLPHLGFGD66DA,0.0,0.0,0.0,無,027
佳里區,土地,區政段510地號,7.51,商,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,893492,118974,,0.0,0,協議價購；,RPWNMLOLPHLGFGD76DA,0.0,0.0,0.0,無,027
佳里區,土地,區政段510地號,7.51,商,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,893492,118974,,0.0,0,協議價購；,RPXNMLOLPHLGFGD86DA,0.0,0.0,0.0,無,027
西港區,房地(土地+建物),臺南市西港區中山路７７號,2082.55,住,,,1150715,土地5建物1車位0,全,一層,透天厝,其他,加強磚造,0750613,207.45,10,1,1,有,無,112500000,542299,,0.0,0,建地價格111755570路地價格265000建物價格479430含稅未登記建物；包含公共設施保留地用地；,RPQNMLSLPHLGFGD56DA,207.45,0.0,0.0,無,031
安定區,房地(土地+建物),臺南市安定區許中營３１之１３號,108.29,,鄉村區,乙種建築用地,1150714,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1111130,231.56,4,2,5,有,無,18500000,79893,,0.0,0,其他增建；,RPQOMLRLPHLGFHD66DA,212.45,0.0,19.11,有,
山上區,土地,明北段54地號,1273.41,,一般農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1570000,1233,,0.0,0,土地低漥未有溝渠淹水不易排除,RPVNMLSLPHLGFHD17DA,0.0,0.0,0.0,無,
龍崎區,土地,崎頂段4地號,2639.25,,山坡地保育區,農牧用地,1150702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,341,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKPHLGFID09DA,0.0,0.0,0.0,無,
仁德區,土地,二行段700地號,83.52,都市：其他:住宅區,,,1150715,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1320000,15805,,0.0,0,,RPQNMLNLPHLGFID88DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區大橋一街２５０巷３之４號,22.62,住,,,1150714,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701202,82.98,3,2,1,有,無,3900000,46999,,0.0,0,,RPPRMLNLPHLGFKD76DA,60.91,0.0,10.1,無,032
永康區,房地(土地+建物),臺南市永康區新民街４７巷１２號九樓之１,5.22,住,,,1150720,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,36.78,1,0,1,有,有,1820000,49483,,0.0,0,,RPRNMLRLPHLGFKD96DA,19.5,0.64,3.89,有,
鹽水區,土地,田寮段177-58地號,353.0,,鄉村區,乙種建築用地,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,6232,,0.0,0,,RPSNMLTLPHLGFDD66EA,0.0,0.0,0.0,無,
中西區,土地,新美段944地號,17.5,都市：其他:細部計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,747324,42704,,0.0,0,包含公共設施保留地用地；,RPQNMLMLPHLGFAD97DA,0.0,0.0,0.0,無,
北區,土地,文元段696地號,45.44,都市：其他:細部計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1328315,29232,,0.0,0,包含公共設施保留地用地；,RPXNMLRLPHLGFAD56DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區民族路二段７６之１０號底１層之４,2.06,商,,,1150720,土地3建物1車位0,地下一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820511,30.98,0,0,0,無,有,1050000,33893,,0.0,0,,RPTOMLSLPHLGFAD98DA,19.78,0.0,0.0,有,
安南區,土地,淵中段428地號,180.44,住,,,1150720,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30800000,170694,,0.0,0,未登記建物；含租約；,RPQNMLNLPHLGFBD18DA,0.0,0.0,0.0,無,
安南區,土地,公學段1051-32地號,1.74,都市：其他:道路用地,,,1150723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30000,17241,,0.0,0,包含公共設施保留地用地；,RPPNMLOLPHLGFBD18DA,0.0,0.0,0.0,無,
安南區,土地,國安段791-100地號,507.1,住,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9477777,18690,,0.0,0,包含公共設施保留地用地；,RPWNMLRLPHLGFBD56DA,0.0,0.0,0.0,無,
安南區,土地,溪東段89-5地號,11.92,都市：其他:細部計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,338225,28375,,0.0,0,包含公共設施保留地用地；,SPWNMLRLPHLGFBD66DA,0.0,0.0,0.0,無,
安南區,土地,溪東段89-5地號,131.11,都市：其他:細部計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3720480,28377,,0.0,0,包含公共設施保留地用地；,TPWNMLRLPHLGFBD76DA,0.0,0.0,0.0,無,
安南區,土地,學南段709地號,44.19,都市：其他:細部計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,235064,5319,,0.0,0,包含公共設施保留地用地；,UPWNMLRLPHLGFBD86DA,0.0,0.0,0.0,無,
東區,土地,富強段547地號,10.26,都市：其他:主要計畫道路用地,,,1150722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,807052,78660,,0.0,0,包含公共設施保留地用地；,RPRNMLMLPHLGFCD28DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區民有街１２號,135.65,商,,,1150703,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120320,297.2,5,2,5,有,無,26280000,88425,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSLPHLGFDD09DA,271.87,0.0,25.33,無,
柳營區,土地,綠隧段488-3地號,28.43,,鄉村區,乙種建築用地,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,602000,21175,,0.0,0,土地增值稅、代書勞務費、規費、印花稅等費用由買方繳納。,RPVNMLSLPHLGFDD76DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳里興２５５之８號三樓之１,38.19,,鄉村區,乙種建築用地,1150703,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130912,124.96,2,2,2,有,有,7550000,58750,一樓平面,13.47,1000000,,RPUNMLTLPHLGFGD07DA,74.55,0.0,7.75,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段１２號九樓之２,15.39,住,,,1150706,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,114.63,2,2,1,有,有,9450000,97354,坡道平面,31.12,1320000,,RPPNMLKKPHLGFID38DA,54.51,0.0,3.19,有,
龍崎區,土地,崎頂段1383-5地號,67.0,,鄉村區,乙種建築用地,1150717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,14925,,0.0,0,未登記建物；,RPXOMLKMPHLGFID86DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區復華里復華八街５１巷３９號六樓之５,12.26,住,,,1150704,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,93.12,3,2,2,有,有,4380000,47036,坡道機械,0.0,0,,RPSOMLSJPHLGFKD07DA,53.96,2.61,5.75,有,
永康區,房地(土地+建物),臺南市永康區龍埔街４９５巷１３號,82.7,住,,,1150705,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130222,211.77,4,2,4,有,無,20350000,96095,,0.0,0,,RPRNMLPKPHLGFKD66DA,211.77,0.0,0.0,無,
永康區,土地,龍王段1918-3地號,81.42,都市：其他:道路用地,,,1150717,土地9建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3701732,45465,,0.0,0,包含公共設施保留地用地；,RPVNMLRKPHLGFKD27DA,0.0,0.0,0.0,無,
東區,房地(土地+建物),臺南市東區崇善十四街６８號,85.0,住,,,1150707,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700727,118.02,4,2,2,有,無,8000000,67785,,0.0,0,頂樓加蓋；其他增建；,RPPNMLSLPHLGFCD78EA,110.28,0.0,7.74,無,
安平區,房地(土地+建物),臺南市安平區安北路９８之２號,54.28,住,,,1150629,土地1建物1車位0,一層，二層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,1060420,170.83,2,1,3,有,無,16680000,97641,,0.0,0,,RPSRMLKMOHLGFAD38DA,116.81,0.0,5.48,有,033
北區,土地,大港段17地號,266.61,都市：其他:道路用地,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8700000,32632,,0.0,0,包含公共設施保留地用地；,RPUPMLNKPHLGFAD58DA,0.0,0.0,0.0,無,034
北區,房地(土地+建物),臺南市北區開元路５０１號六樓之７,6.2,商,,,1150621,土地3建物1車位0,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105,83.17,2,2,1,有,有,7800000,93784,,0.0,0,,RPXNMLPKPHLGFAD88DA,48.17,0.52,9.76,有,035
安南區,房地(土地+建物),臺南市安南區怡安路二段５４５巷６弄１５號四樓,8.92,住,,,1150624,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850816,93.53,3,2,2,有,有,6000000,64151,,0.0,0,其他增建；,RPSNMLOLOHLGFBD38DA,60.86,0.0,10.44,有,
安南區,房地(土地+建物),臺南市安南區環館北路８４９巷５弄２３號,117.96,住,,,1150614,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000613,239.13000000000002,4,2,4,有,有,19500000,81542,,0.0,0,,RPPNMLMJPHLGFBD77DA,224.11,0.0,11.44,無,
安南區,房地(土地+建物),臺南市安南區海佃路一段１５８巷７７號,89.19,住,,,1150614,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0701204,107.97,3,2,2,有,無,9200000,85209,,0.0,0,頂樓加蓋；其他增建；,RPWNMLKKPHLGFBD38DA,100.83,0.0,7.14,無,
